InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
570241,90025A,BAROQUE BUTTERFLY EARRINGS BLACK,1,2011-10-09 15:24:00,3.75,14801,United Kingdom
575705,23541,WALL ART CLASSIC PUDDINGS ,4,2011-11-10 17:06:00,8.25,15159,United Kingdom
579167,22644,CERAMIC CHERRY CAKE MONEY BANK,8,2011-11-28 14:06:00,1.45,16800,United Kingdom
566276,22705,WRAP GREEN PEARS ,25,2011-09-11 14:00:00,0.42,13450,United Kingdom
581453,22346,PARTY PIZZA DISH GREEN POLKADOT,24,2011-12-08 18:15:00,0.19,16401,United Kingdom
565150,23293,SET OF 12 FAIRY CAKE BAKING CASES,24,2011-09-01 14:26:00,0.72,14298,United Kingdom
552770,23102,SILVER HEARTS TABLE DECORATION,12,2011-05-11 11:57:00,0.83,13404,United Kingdom
543713,21426,WOODLAND STORAGE BOX SMALL,1,2011-02-11 11:46:00,4.96,15287,United Kingdom
569832,22571,ROCKING HORSE RED CHRISTMAS ,24,2011-10-06 12:51:00,0.85,15315,United Kingdom
541680,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,2011-01-20 14:18:00,4.25,14062,United Kingdom
540551,22258,FELT FARM ANIMAL RABBIT,19,2011-01-10 09:43:00,0.85,15287,United Kingdom
565967,21240,BLUE POLKADOT CUP,8,2011-09-08 11:27:00,0.85,14646,Netherlands
569132,22576,SWALLOW WOODEN CHRISTMAS DECORATION,4,2011-09-30 13:54:00,0.85,17757,United Kingdom
578817,35970,ZINC FOLKART SLEIGH BELLS,1,2011-11-25 13:45:00,1.69,16764,United Kingdom
561209,22791,T-LIGHT GLASS FLUTED ANTIQUE,5,2011-07-25 16:57:00,1.25,15287,United Kingdom
563688,20728,LUNCH BAG CARS BLUE,10,2011-08-18 12:41:00,1.65,16767,United Kingdom
571654,23565,EGG CUP MILKMAID HELGA ,1,2011-10-18 12:17:00,1.25,18118,United Kingdom
541827,84251C,"GREETING CARD, TWO SISTERS.",2,2011-01-21 17:05:00,0.42,15287,United Kingdom
554808,20726,LUNCH BAG WOODLAND,2,2011-05-26 13:01:00,1.65,17059,United Kingdom
574356,22112,CHOCOLATE HOT WATER BOTTLE,1,2011-11-04 10:48:00,16.67,15287,United Kingdom
579167,21914,BLUE HARMONICA IN BOX ,3,2011-11-28 14:06:00,1.25,16800,United Kingdom
556915,22906,12 MESSAGE CARDS WITH ENVELOPES,1,2011-06-15 13:35:00,1.65,15036,United Kingdom
567796,23256,CHILDRENS CUTLERY SPACEBOY ,2,2011-09-22 11:46:00,4.15,16395,United Kingdom
555275,22697,GREEN REGENCY TEACUP AND SAUCER,2,2011-06-01 17:18:00,5.79,15287,United Kingdom
538148,21218,RED SPOTTY BISCUIT TIN,2,2010-12-09 16:26:00,8.47,15287,United Kingdom
559477,23321,SMALL WHITE HEART OF WICKER,12,2011-07-08 13:44:00,1.65,14315,United Kingdom
555923,21084,SET/6 COLLAGE PAPER CUPS,6,2011-06-07 17:09:00,0.83,15287,United Kingdom
562113,22449,SILK PURSE BABUSHKA PINK,1,2011-08-02 16:11:00,6.63,15287,United Kingdom
571432,84949,SILVER HANGING T-LIGHT HOLDER,288,2011-10-17 13:03:00,1.45,16737,United Kingdom
581434,23084,RABBIT NIGHT LIGHT,12,2011-12-08 16:10:00,2.08,13599,United Kingdom
551995,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-05-05 15:42:00,0.83,15287,United Kingdom
575199,23199,JUMBO BAG APPLES,30,2011-11-09 09:48:00,2.08,12921,United Kingdom
542596,48129,DOORMAT TOPIARY,2,2011-01-30 10:27:00,7.95,14532,United Kingdom
537421,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-12-06 15:25:00,4.95,17218,United Kingdom
562772,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-08-09 12:07:00,5.95,13097,United Kingdom
552229,21888,BINGO SET,1,2011-05-06 15:40:00,7.46,15287,United Kingdom
574940,22942,CHRISTMAS LIGHTS 10 SANTAS ,6,2011-11-07 17:21:00,8.5,14929,United Kingdom
558895,M,Manual,1,2011-07-04 15:54:00,389.68,12619,Germany
543518,22378,WALL TIDY RETROSPOT ,30,2011-02-09 11:21:00,2.1,12753,Japan
536592,79302M,"ART LIGHTS,FUNK MONKEY",1,2010-12-01 17:06:00,5.91,15287,United Kingdom
568554,21062,PARTY INVITES SPACEMAN,12,2011-09-27 15:31:00,0.85,12455,Spain
571456,23500,KEY RING BASEBALL BOOT ASSORTED ,6,2011-10-17 13:57:00,1.25,16729,United Kingdom
575477,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2011-11-09 16:14:00,4.96,15287,United Kingdom
563578,22795,SWEETHEART RECIPE BOOK STAND,2,2011-08-17 15:11:00,6.75,12949,United Kingdom
575919,22757,LARGE RED BABUSHKA NOTEBOOK ,12,2011-11-11 17:00:00,1.25,15311,United Kingdom
545696,23184,BULL DOG BOTTLE OPENER,6,2011-03-06 14:21:00,4.95,15696,United Kingdom
551340,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-04-27 17:23:00,2.46,15287,United Kingdom
576684,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-16 12:08:00,1.65,14092,United Kingdom
559817,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-07-12 16:20:00,2.46,15287,United Kingdom
561488,20725,LUNCH BAG RED RETROSPOT,10,2011-07-27 13:51:00,1.65,16609,United Kingdom
578026,23202,JUMBO BAG VINTAGE LEAF,10,2011-11-22 13:29:00,2.08,17659,United Kingdom
572520,21619,4 VANILLA BOTANICAL CANDLES,12,2011-10-24 15:05:00,1.25,13165,United Kingdom
570230,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,1,2011-10-09 13:41:00,2.08,18088,United Kingdom
566740,22065,CHRISTMAS PUDDING TRINKET POT ,12,2011-09-14 14:34:00,1.45,17033,United Kingdom
555494,47566,PARTY BUNTING,4,2011-06-03 14:33:00,4.95,15737,United Kingdom
578262,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-11-23 13:27:00,0.55,18283,United Kingdom
559163,85095,THREE CANVAS LUGGAGE TAGS,1,2011-07-06 16:33:00,0.83,15287,United Kingdom
547399,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-03-22 16:55:00,4.13,15287,United Kingdom
544643,21231,SWEETHEART CERAMIC TRINKET BOX,12,2011-02-22 11:43:00,1.25,13038,United Kingdom
576075,21977,PACK OF 60 PINK PAISLEY CAKE CASES,6,2011-11-13 16:16:00,0.55,15861,United Kingdom
543399,22183,CAKE STAND VICTORIAN FILIGREE MED,1,2011-02-08 11:07:00,5.79,15287,United Kingdom
554058,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-05-20 16:04:00,2.1,17757,United Kingdom
565324,22853,CAT BOWL VINTAGE CREAM,1,2011-09-02 13:18:00,3.25,13232,United Kingdom
551944,22196,SMALL HEART MEASURING SPOONS,3,2011-05-05 11:08:00,0.85,14553,United Kingdom
551270,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-04-27 12:35:00,1.65,15891,United Kingdom
537886,22568,FELTCRAFT CUSHION OWL,4,2010-12-09 09:49:00,3.75,15660,United Kingdom
578065,21479,WHITE SKULL HOT WATER BOTTLE ,1,2011-11-22 15:41:00,8.29,15287,United Kingdom
572227,22113,GREY HEART HOT WATER BOTTLE,2,2011-10-21 14:01:00,4.25,15051,United Kingdom
571404,21917,SET 12 KIDS  WHITE CHALK STICKS,24,2011-10-17 12:04:00,0.42,17520,United Kingdom
539095,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2010-12-16 10:18:00,0.29,16037,United Kingdom
565994,23175,REGENCY MILK JUG PINK ,1,2011-09-08 11:46:00,3.25,13244,United Kingdom
543899,21792,CLASSIC FRENCH STYLE BASKET GREEN ,8,2011-02-14 12:11:00,6.75,15287,EIRE
567846,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-09-22 13:13:00,3.75,13486,United Kingdom
568719,16219,HOUSE SHAPE PENCIL SHARPENER,6,2011-09-28 16:19:00,0.83,15287,United Kingdom
579514,23429,RED RETRO KITCHEN WALL CLOCK,4,2011-11-29 17:12:00,8.15,16688,United Kingdom
573340,22115,METAL SIGN EMPIRE TEA,3,2011-10-30 11:55:00,0.79,14159,United Kingdom
547877,21668,RED STRIPE CERAMIC DRAWER KNOB,2,2011-03-27 15:46:00,1.25,14573,United Kingdom
540514,22626,BLACK KITCHEN SCALES,1,2011-01-09 11:43:00,8.5,15708,United Kingdom
562437,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-08-04 17:58:00,4.95,13047,United Kingdom
549154,22626,BLACK KITCHEN SCALES,2,2011-04-06 16:47:00,8.5,17690,United Kingdom
576631,21758,VINTAGE SHELLS PRINT,8,2011-11-16 08:53:00,5.95,16626,United Kingdom
544681,21366,MIRRORED WALL ART PHOTO FRAMES,2,2011-02-22 16:28:00,8.29,15287,United Kingdom
572296,22188,BLACK HEART CARD HOLDER,1,2011-10-23 14:28:00,3.95,13598,United Kingdom
547209,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-03-21 14:44:00,0.29,13081,United Kingdom
543053,22302,COFFEE MUG PEARS  DESIGN,6,2011-02-03 10:26:00,2.55,17362,United Kingdom
576837,21064,BOOM BOX SPEAKER BOYS,1,2011-11-16 15:16:00,4.13,15287,United Kingdom
541421,20725,LUNCH BAG RED RETROSPOT,1,2011-01-17 17:44:00,4.13,15287,United Kingdom
565920,22197,POPCORN HOLDER,36,2011-09-08 08:56:00,0.85,15298,United Kingdom
552229,21197,MULTICOLOUR  CONFETTI IN TUBE,1,2011-05-06 15:40:00,3.29,15287,United Kingdom
539317,22926,IVORY GIANT GARDEN THERMOMETER,4,2010-12-16 19:04:00,5.95,17392,United Kingdom
566952,23014,GLASS APOTHECARY BOTTLE ELIXIR,2,2011-09-15 16:37:00,8.29,15287,United Kingdom
557644,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-06-21 17:06:00,5.79,15287,United Kingdom
564757,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-08-30 10:36:00,4.13,15287,United Kingdom
571271,22470,HEART OF WICKER LARGE,2,2011-10-16 12:16:00,2.95,15440,United Kingdom
540848,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-01-12 09:26:00,8.47,15287,United Kingdom
C566671,20726,LUNCH BAG WOODLAND,-1,2011-09-14 11:39:00,1.65,17841,United Kingdom
580367,23244,ROUND STORAGE TIN VINTAGE LEAF,1,2011-12-02 16:39:00,4.13,15287,United Kingdom
539610,22274,FELTCRAFT DOLL EMILY,1,2010-12-20 14:33:00,2.95,14606,United Kingdom
560473,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-19 10:42:00,3.75,12431,Australia
567910,21989,PACK OF 20 SKULL PAPER NAPKINS,24,2011-09-22 16:58:00,0.85,12437,France
545333,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-03-01 16:22:00,7.46,15287,United Kingdom
556253,85066,CREAM SWEETHEART MINI CHEST,4,2011-06-09 16:55:00,12.75,17652,United Kingdom
570465,23191,BUNDLE OF 3 RETRO NOTE BOOKS,2,2011-10-10 16:02:00,3.29,15287,United Kingdom
564974,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,2011-08-31 15:32:00,3.29,15287,United Kingdom
580136,22794,SWEETHEART WIRE MAGAZINE RACK,1,2011-12-01 19:42:00,7.95,17841,United Kingdom
537829,22570,FELTCRAFT CUSHION RABBIT,4,2010-12-08 14:46:00,3.75,15498,United Kingdom
C554848,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,-1,2011-05-26 19:56:00,2.1,13659,United Kingdom
552282,22564,ALPHABET STENCIL CRAFT,4,2011-05-08 12:44:00,1.25,14040,United Kingdom
550633,22295,HEART FILIGREE DOVE LARGE,4,2011-04-19 14:57:00,1.65,17449,United Kingdom
570209,20725,LUNCH BAG RED RETROSPOT,2,2011-10-09 10:29:00,1.65,16326,United Kingdom
545333,21930,JUMBO STORAGE BAG SKULLS,1,2011-03-01 16:22:00,4.13,15287,United Kingdom
565840,22219,LOVEBIRD HANGING DECORATION WHITE ,13,2011-09-07 12:02:00,1.63,15287,United Kingdom
573873,47593B,SCOTTIE DOGS BABY BIB,2,2011-11-01 12:39:00,0.39,17346,United Kingdom
542601,22683,FRENCH BLUE METAL DOOR SIGN 8,1,2011-01-30 11:52:00,1.25,16897,United Kingdom
541262,21755,LOVE BUILDING BLOCK WORD,1,2011-01-16 15:50:00,5.95,18069,United Kingdom
565932,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-09-08 10:35:00,2.08,16418,United Kingdom
544167,22854,CREAM SWEETHEART EGG HOLDER,4,2011-02-16 13:14:00,4.95,14755,United Kingdom
545014,22414,DOORMAT NEIGHBOURHOOD WITCH ,2,2011-02-25 13:15:00,7.95,18223,United Kingdom
550638,20724,RED RETROSPOT CHARLOTTE BAG,3,2011-04-19 15:44:00,1.63,15287,United Kingdom
576608,22616,PACK OF 12 LONDON TISSUES ,864,2011-11-15 15:49:00,0.32,17381,United Kingdom
555938,22906,12 MESSAGE CARDS WITH ENVELOPES,12,2011-06-08 09:58:00,1.65,14257,United Kingdom
559865,85099F,JUMBO BAG STRAWBERRY,10,2011-07-13 10:39:00,2.08,14409,United Kingdom
560359,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,6,2011-07-18 11:47:00,0.55,14159,United Kingdom
580729,21232,STRAWBERRY CERAMIC TRINKET POT,1,2011-12-05 17:24:00,2.46,15287,United Kingdom
574481,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-11-04 12:45:00,0.29,18022,United Kingdom
573407,20983,12 PENCILS TALL TUBE RED RETROSPOT,24,2011-10-30 15:58:00,0.85,18067,United Kingdom
571714,22818,CARD CHRISTMAS VILLAGE,10,2011-10-18 17:00:00,0.42,15287,United Kingdom
543214,22845,VINTAGE CREAM CAT FOOD CONTAINER,4,2011-02-04 13:19:00,6.35,12779,Poland
537638,22196,SMALL HEART MEASURING SPOONS,1,2010-12-07 15:28:00,1.66,15287,United Kingdom
545152,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-28 12:47:00,4.25,15227,United Kingdom
C542537,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-01-28 13:54:00,1.25,12501,Germany
C560043,21704,BAG 250g SWIRLY MARBLES,-2,2011-07-14 14:47:00,0.72,16656,United Kingdom
565219,22695,WICKER WREATH SMALL,12,2011-09-01 18:07:00,1.45,14420,United Kingdom
579673,21874,GIN AND TONIC MUG,5,2011-11-30 12:59:00,1.65,18283,United Kingdom
564359,22988,SOLDIERS EGG CUP ,2,2011-08-24 16:02:00,1.25,14056,United Kingdom
565611,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,2011-09-05 14:57:00,0.55,14849,United Kingdom
543242,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-02-04 14:03:00,1.95,15090,United Kingdom
573556,22726,ALARM CLOCK BAKELIKE GREEN,8,2011-10-31 13:51:00,3.75,17675,United Kingdom
574481,21506,"FANCY FONT BIRTHDAY CARD, ",12,2011-11-04 12:45:00,0.42,18022,United Kingdom
538177,22339,CHRISTMAS TREE PAINTED ZINC ,3,2010-12-10 09:51:00,1.28,15287,United Kingdom
576971,22971,QUEENS GUARD COFFEE MUG,6,2011-11-17 11:51:00,2.55,14032,United Kingdom
580152,22708,WRAP DOLLY GIRL,25,2011-12-02 10:22:00,0.42,12364,Belgium
566625,35818P,"ACRYLIC JEWEL ICICLE, PINK",36,2011-09-14 09:38:00,0.38,14911,EIRE
568716,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-09-28 16:13:00,0.83,15287,United Kingdom
538248,85114A,BLACK ENCHANTED FOREST PLACEMAT,2,2010-12-10 12:14:00,1.65,18116,United Kingdom
568095,90003D,CRYSTAL PAIR HEART HAIR SLIDES,4,2011-09-23 14:49:00,3.75,14911,EIRE
580731,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-12-05 17:36:00,3.75,17383,United Kingdom
554515,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2011-05-24 16:25:00,1.69,15042,United Kingdom
539739,21558,SKULL LUNCH BOX WITH CUTLERY ,1,2010-12-21 15:19:00,5.06,15287,United Kingdom
551056,22522,CHILDS GARDEN FORK BLUE ,4,2011-04-26 11:51:00,0.85,16442,United Kingdom
563547,21788,KIDS RAIN MAC BLUE,24,2011-08-17 12:29:00,0.85,15287,EIRE
545464,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2011-03-03 09:10:00,3.29,15287,United Kingdom
574950,20728,LUNCH BAG CARS BLUE,2,2011-11-08 09:29:00,4.13,15287,United Kingdom
559906,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-07-13 13:33:00,1.25,18219,United Kingdom
569007,22536,MAGIC DRAWING SLATE PURDEY,24,2011-09-29 18:51:00,0.42,17552,United Kingdom
581238,22659,LUNCH BOX I LOVE LONDON,1,2011-12-08 10:53:00,4.13,15287,United Kingdom
554665,23162,REGENCY TEA STRAINER,12,2011-05-25 14:44:00,3.75,14336,United Kingdom
542611,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-01-30 14:13:00,0.95,15415,United Kingdom
564057,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-08-22 14:20:00,3.75,15296,United Kingdom
546406,21394,RED POLKADOT BEAKER ,1,2011-03-11 16:21:00,1.63,15287,United Kingdom
562260,22355,CHARLOTTE BAG SUKI DESIGN,30,2011-08-03 15:38:00,0.85,13408,United Kingdom
560453,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-07-19 09:52:00,2.55,13209,United Kingdom
539955,22355,CHARLOTTE BAG SUKI DESIGN,14,2010-12-23 12:13:00,2.51,15287,United Kingdom
556080,21670,BLUE SPOT CERAMIC DRAWER KNOB,3,2011-06-08 15:21:00,3.29,15287,United Kingdom
537395,21903,MAN FLU METAL SIGN,1,2010-12-06 14:05:00,2.1,15356,United Kingdom
542886,22977,DOLLY GIRL CHILDRENS EGG CUP,2,2011-02-01 13:09:00,1.25,16515,United Kingdom
565915,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2,2011-09-07 15:52:00,3.29,15752,United Kingdom
555420,21718,RED METAL BEACH SPADE ,12,2011-06-03 10:29:00,1.25,13458,United Kingdom
540977,85202,HANGING WOOD AND FELT HEART,5,2011-01-12 15:01:00,0.43,15287,United Kingdom
576618,22153,ANGEL DECORATION STARS ON DRESS,1,2011-11-15 17:00:00,0.83,15287,United Kingdom
542231,22329,ROUND CONTAINER SET OF 5 RETROSPOT,1,2011-01-26 13:40:00,1.65,16714,United Kingdom
578678,79160,HEART SHAPE WIRELESS DOORBELL,1,2011-11-24 19:59:00,2.1,17841,United Kingdom
549262,21993,FLORAL FOLK STATIONERY SET,3,2011-04-07 12:38:00,2.95,14465,United Kingdom
570983,22092,BLUE PAISLEY TISSUE BOX,2,2011-10-13 11:57:00,0.39,14963,United Kingdom
570227,23245,SET OF 3 REGENCY CAKE TINS,4,2011-10-09 13:21:00,4.95,13260,United Kingdom
576857,22500,SET OF 2 TINS JARDIN DE PROVENCE,1,2011-11-16 15:52:00,4.95,12748,United Kingdom
577543,22384,LUNCH BAG PINK POLKADOT,10,2011-11-20 14:40:00,1.65,17636,United Kingdom
549852,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-04-12 15:08:00,0.85,14289,United Kingdom
537376,22570,FELTCRAFT CUSHION RABBIT,24,2010-12-06 12:59:00,3.39,16722,United Kingdom
557468,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-06-20 13:14:00,8.95,16713,United Kingdom
564323,20712,JUMBO BAG WOODLAND ANIMALS,100,2011-08-24 13:24:00,1.75,13694,United Kingdom
542664,22469,HEART OF WICKER SMALL,2,2011-01-31 12:14:00,3.29,15287,United Kingdom
568567,84598,BOYS ALPHABET IRON ON PATCHES,6,2011-09-27 18:41:00,0.42,15287,United Kingdom
574726,22151,PLACE SETTING WHITE HEART,24,2011-11-06 14:56:00,0.42,14664,United Kingdom
550520,22299,PIG KEYRING WITH LIGHT & SOUND ,24,2011-04-19 09:43:00,1.25,16170,United Kingdom
553889,23092,LARGE ANTIQUE WHITE PHOTO FRAME,2,2011-05-19 16:31:00,7.9,13405,United Kingdom
547086,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-03-20 15:46:00,8.25,12428,Finland
538349,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2010-12-10 14:59:00,5.91,15287,United Kingdom
540838,21747,SMALL SKULL WINDMILL,12,2011-01-11 15:13:00,1.25,13862,United Kingdom
572553,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,4,2011-10-24 17:09:00,1.25,15287,United Kingdom
581405,22094,RED RETROSPOT TISSUE BOX,4,2011-12-08 13:50:00,0.39,13521,United Kingdom
575491,23553,LANDMARK FRAME CAMDEN TOWN ,1,2011-11-09 17:47:00,12.5,15531,United Kingdom
568660,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-09-28 12:33:00,0.85,15134,United Kingdom
577747,48184,DOORMAT ENGLISH ROSE ,48,2011-11-21 14:21:00,8.0,17450,United Kingdom
564091,15056P,EDWARDIAN PARASOL PINK,3,2011-08-23 09:57:00,5.95,15804,United Kingdom
571441,23158,SET OF 5 LUCKY CAT MAGNETS ,1,2011-10-17 13:31:00,4.13,14096,United Kingdom
572762,17084R,ASSORTED INCENSE PACK,72,2011-10-26 09:50:00,0.21,15240,United Kingdom
551016,23153,ZINC SWEETHEART WIRE LETTER RACK,2,2011-04-26 11:09:00,3.75,17975,United Kingdom
576845,23527,ANIMALS AND NATURE WALL ART,6,2011-11-16 15:34:00,3.75,12991,United Kingdom
562960,22030,SWALLOWS GREETING CARD,12,2011-08-11 10:22:00,0.42,14911,EIRE
576840,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-11-16 15:23:00,3.29,15287,United Kingdom
545217,22268,EASTER DECORATION SITTING BUNNY,2,2011-02-28 16:59:00,1.63,15287,United Kingdom
537608,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,3,2010-12-07 13:20:00,3.75,15024,United Kingdom
545227,84919,BLUE CUSHION COVER WITH FLOWER,10,2011-03-01 09:35:00,6.95,12428,Finland
551277,22457,NATURAL SLATE HEART CHALKBOARD ,4,2011-04-27 13:06:00,2.95,13637,United Kingdom
545037,48129,DOORMAT TOPIARY,2,2011-02-27 10:02:00,7.95,14532,United Kingdom
569768,22107,PIZZA PLATE IN BOX,4,2011-10-06 11:27:00,3.75,13078,United Kingdom
550448,22896,PEG BAG APPLES DESIGN,2,2011-04-18 12:42:00,2.55,16746,United Kingdom
579508,82581,TOILET METAL SIGN,1,2011-11-29 16:33:00,1.25,15287,United Kingdom
579455,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-29 14:14:00,2.95,15239,United Kingdom
550305,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-04-17 10:27:00,1.45,17920,United Kingdom
567671,21900,"KEY FOB , SHED",1,2011-09-21 15:34:00,1.63,15287,United Kingdom
540026,10135,COLOURING PENCILS BROWN TUBE,28,2011-01-04 13:25:00,1.28,15287,United Kingdom
559055,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2011-07-05 17:09:00,0.83,15287,United Kingdom
561517,23203,JUMBO BAG DOILEY PATTERNS,10,2011-07-27 15:17:00,2.08,18226,United Kingdom
564758,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,6,2011-08-30 10:39:00,1.63,15287,United Kingdom
543022,84818,DANISH ROSE PHOTO FRAME,2,2011-02-02 14:37:00,2.55,16771,United Kingdom
550016,22707,WRAP MONSTER FUN ,25,2011-04-14 10:54:00,0.42,15416,United Kingdom
572517,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2011-10-24 14:47:00,8.95,15068,United Kingdom
562024,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-08-01 16:07:00,3.29,15287,United Kingdom
570693,23094,LE GRAND TRAY CHIC SET,1,2011-10-11 16:50:00,12.5,16161,United Kingdom
579196,22940,FELTCRAFT CHRISTMAS FAIRY,3,2011-11-28 15:54:00,8.29,14096,United Kingdom
568167,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-09-25 12:45:00,1.45,15706,United Kingdom
544177,21993,FLORAL FOLK STATIONERY SET,3,2011-02-16 14:27:00,2.95,13001,United Kingdom
538529,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2010-12-13 10:24:00,4.95,14290,United Kingdom
558623,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2011-06-30 16:52:00,2.95,12395,Belgium
550458,20725,LUNCH BAG RED RETROSPOT,2,2011-04-18 13:13:00,4.13,15287,United Kingdom
553672,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-05-18 12:44:00,4.95,15811,United Kingdom
541684,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2011-01-20 15:22:00,2.95,15498,United Kingdom
540809,21899,"KEY FOB , GARAGE DESIGN",24,2011-01-11 12:37:00,0.65,18095,United Kingdom
569544,22222,CAKE PLATE LOVEBIRD WHITE,2,2011-10-04 16:33:00,9.96,15287,United Kingdom
574709,22199,FRYING PAN RED RETROSPOT,1,2011-11-06 14:14:00,4.25,17768,United Kingdom
C553025,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-2,2011-05-12 19:33:00,3.95,13971,United Kingdom
C537596,22968,ROSE COTTAGE KEEPSAKE BOX ,-2,2010-12-07 12:31:00,9.95,17954,United Kingdom
573758,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-11-01 09:51:00,4.95,14345,United Kingdom
555472,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-06-03 11:46:00,3.75,16701,United Kingdom
549542,22523,CHILDS GARDEN FORK PINK,3,2011-04-10 11:11:00,0.85,15311,United Kingdom
C569951,23000,TRAVEL CARD WALLET TRANSPORT,-2,2011-10-06 18:29:00,0.42,16394,United Kingdom
543010,84991,60 TEATIME FAIRY CAKE CASES,24,2011-02-02 13:16:00,0.55,18250,United Kingdom
579196,22687,DOORMAT CHRISTMAS VILLAGE,2,2011-11-28 15:54:00,16.63,14096,United Kingdom
564825,35923,CANDY HEART HANGING DECORATION,1,2011-08-30 12:26:00,2.46,15287,United Kingdom
567183,22984,CARD GINGHAM ROSE ,12,2011-09-18 15:32:00,0.42,14769,United Kingdom
540404,20727,LUNCH BAG  BLACK SKULL.,10,2011-01-07 09:40:00,1.65,12947,United Kingdom
570776,21558,SKULL LUNCH BOX WITH CUTLERY ,6,2011-10-12 11:45:00,2.55,13985,United Kingdom
575851,22942,CHRISTMAS LIGHTS 10 SANTAS ,1,2011-11-11 12:13:00,8.5,14662,United Kingdom
573330,21154,RED RETROSPOT OVEN GLOVE ,2,2011-10-30 11:22:00,1.25,16923,United Kingdom
545901,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-03-07 17:52:00,0.85,15834,United Kingdom
576255,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-11-14 14:09:00,1.25,15993,United Kingdom
572652,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-10-25 12:11:00,4.25,15805,United Kingdom
560363,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-07-18 12:05:00,1.45,12589,France
568212,20733,GOLD MINI TAPE MEASURE ,1,2011-09-25 16:05:00,0.85,15154,United Kingdom
542002,85099B,JUMBO BAG RED RETROSPOT,20,2011-01-25 10:57:00,1.65,14298,United Kingdom
